query,case,seed,runtime_seconds
rs,1,,0.629000
rs,1,,0.642000
rs,1,,0.641000
rs,1,,0.651000
rs,1,,0.659000
rs,2,,0.643000
rs,2,,0.655000
rs,2,,0.666000
rs,2,,0.665000
rs,2,,0.641000
rs,3,,0.654000
rs,3,,0.669000
rs,3,,0.663000
rs,3,,0.650000
rs,3,,0.665000
rs,4,,0.617000
rs,4,,0.619000
rs,4,,0.625000
rs,4,,0.630000
rs,4,,0.625000
