query,case,seed,runtime_seconds
rs,2,,1.004000
rs,2,,0.995000
rs,2,,0.994000
rs,3,,0.967000
rs,3,,0.970000
rs,3,,0.944000
rs,4,,0.590000
rs,4,,0.582000
rs,4,,0.580000
